date,state,cases_new,cases_import,cases_recovered,population,daily
9/9/2021,Kelantan,1438,0,1506,1906700,20697
9/9/2021,Melaka,340,1,526,932700,14643
9/9/2021,Negeri Sembilan,207,0,494,1128800,9867
9/9/2021,Pahang,661,0,471,1678700,23933
9/9/2021,Perak,1341,0,815,2510300,31783
9/9/2021,Perlis,108,0,62,254900,2441
9/9/2021,Pulau Pinang,2243,0,2009,1773600,28940
9/9/2021,Sabah,2298,0,3628,3908500,35412
9/9/2021,Sarawak,3118,1,2158,2816500,13483
9/9/2021,Selangor,2700,0,6940,6538000,25820
9/9/2021,Terengganu,910,0,664,1259300,20838
9/9/2021,W.P. Kuala Lumpur,513,4,844,1773700,28620
9/9/2021,W.P. Labuan,15,0,3,99600,97
9/9/2021,W.P. Putrajaya,28,0,38,110000,653
10/9/2021,Johor,2297,0,1743,3781000,47458
10/9/2021,Kedah,1808,0,2200,2185100,17826
10/9/2021,Kelantan,1254,0,597,1906700,4112
10/9/2021,Melaka,485,0,615,932700,12371
10/9/2021,Negeri Sembilan,252,0,311,1128800,11785
10/9/2021,Pahang,853,0,556,1678700,21114
10/9/2021,Perak,1366,0,799,2510300,30745
10/9/2021,Perlis,77,0,102,254900,1492
10/9/2021,Pulau Pinang,1939,0,1800,1773600,27504
10/9/2021,Sabah,2246,0,3059,3908500,31854
10/9/2021,Sarawak,3734,3,2244,2816500,22516
10/9/2021,Selangor,3595,0,5817,6538000,28361
10/9/2021,Terengganu,776,0,570,1259300,3238
10/9/2021,W.P. Kuala Lumpur,467,1,1035,1773700,29041
10/9/2021,W.P. Labuan,6,0,1,99600,95
10/9/2021,W.P. Putrajaya,21,0,27,110000,549
11/9/2021,Johor,2282,0,1823,3781000,42688
11/9/2021,Kedah,1390,0,1603,2185100,19696
11/9/2021,Kelantan,1320,0,1540,1906700,3865
11/9/2021,Melaka,490,0,323,932700,11002
11/9/2021,Negeri Sembilan,198,4,323,1128800,4820
11/9/2021,Pahang,722,0,521,1678700,21882
11/9/2021,Perak,1354,1,1194,2510300,24120
11/9/2021,Perlis,73,0,83,254900,1394
11/9/2021,Pulau Pinang,1865,0,1762,1773600,20062
11/9/2021,Sabah,2163,0,2009,3908500,28219
11/9/2021,Sarawak,3743,0,2702,2816500,22027
11/9/2021,Selangor,2416,1,5625,6538000,23712
11/9/2021,Terengganu,953,0,1151,1259300,7665
11/9/2021,W.P. Kuala Lumpur,555,1,1068,1773700,27802
11/9/2021,W.P. Labuan,2,0,2,99600,1206
11/9/2021,W.P. Putrajaya,24,0,42,110000,0
12/9/2021,Johor,2110,0,1789,3781000,42962
12/9/2021,Kedah,1256,0,1845,2185100,18705
12/9/2021,Kelantan,1435,1,1745,1906700,7482
12/9/2021,Melaka,340,0,592,932700,2573
12/9/2021,Negeri Sembilan,283,0,307,1128800,4771
12/9/2021,Pahang,584,0,805,1678700,15379
12/9/2021,Perak,1118,0,1674,2510300,18564
12/9/2021,Perlis,67,0,46,254900,1106
12/9/2021,Pulau Pinang,1309,0,1659,1773600,14976
12/9/2021,Sabah,1717,0,1943,3908500,26216
12/9/2021,Sarawak,5291,1,2861,2816500,14443
12/9/2021,Selangor,2347,3,4529,6538000,21291
12/9/2021,Terengganu,930,0,473,1259300,14403
12/9/2021,W.P. Kuala Lumpur,376,0,675,1773700,23622
12/9/2021,W.P. Labuan,3,0,0,99600,983
12/9/2021,W.P. Putrajaya,32,0,37,110000,0
13/9/2021,Johor,2030,0,2199,3781000,38553
13/9/2021,Kedah,1191,1,1989,2185100,20932
13/9/2021,Kelantan,1070,0,1560,1906700,9445
13/9/2021,Melaka,206,1,389,932700,4264
13/9/2021,Negeri Sembilan,156,1,250,1128800,10034
13/9/2021,Pahang,878,0,773,1678700,10204
13/9/2021,Perak,1011,0,1212,2510300,27778
13/9/2021,Perlis,41,0,66,254900,3665
13/9/2021,Pulau Pinang,1243,0,7023,1773600,15450
13/9/2021,Sabah,1649,0,2085,3908500,24091
13/9/2021,Sarawak,3522,1,2328,2816500,4739
13/9/2021,Selangor,1947,7,3593,6538000,21923
13/9/2021,Terengganu,704,0,620,1259300,14415
13/9/2021,W.P. Kuala Lumpur,398,10,681,1773700,20374
13/9/2021,W.P. Labuan,11,0,2,99600,345
13/9/2021,W.P. Putrajaya,16,0,43,110000,935
14/9/2021,Johor,1974,4,2108,3781000,46373
14/9/2021,Kedah,1207,0,1568,2185100,22756
14/9/2021,Kelantan,1406,0,1255,1906700,14057
14/9/2021,Melaka,329,0,363,932700,4932
14/9/2021,Negeri Sembilan,143,0,209,1128800,8787
14/9/2021,Pahang,763,1,601,1678700,11271
14/9/2021,Perak,856,0,846,2510300,28887
14/9/2021,Perlis,30,0,60,254900,5297
14/9/2021,Pulau Pinang,1651,0,271,1773600,13544
14/9/2021,Sabah,1784,2,2141,3908500,26483
14/9/2021,Sarawak,1983,0,2437,2816500,4191
14/9/2021,Selangor,2632,6,4364,6538000,18352
14/9/2021,Terengganu,483,0,770,1259300,16975
14/9/2021,W.P. Kuala Lumpur,411,4,1026,1773700,21305
14/9/2021,W.P. Labuan,3,0,5,99600,190
14/9/2021,W.P. Putrajaya,14,0,29,110000,571
15/9/2021,Johor,1860,1,1943,3781000,46184
15/9/2021,Kedah,1178,0,1411,2185100,24231
15/9/2021,Kelantan,1434,0,1453,1906700,17611
15/9/2021,Melaka,190,0,416,932700,3779
15/9/2021,Negeri Sembilan,222,0,187,1128800,10019
15/9/2021,Pahang,766,1,661,1678700,11003
15/9/2021,Perak,1174,0,1529,2510300,28322
15/9/2021,Perlis,108,0,47,254900,4566
15/9/2021,Pulau Pinang,1757,0,2233,1773600,16587
15/9/2021,Sabah,2015,1,1943,3908500,24417
15/9/2021,Sarawak,4709,0,2368,2816500,4102
15/9/2021,Selangor,2710,3,3577,6538000,21658
15/9/2021,Terengganu,993,0,385,1259300,16166
15/9/2021,W.P. Kuala Lumpur,363,5,568,1773700,19300
15/9/2021,W.P. Labuan,0,0,5,99600,151
15/9/2021,W.P. Putrajaya,16,0,34,110000,714
16/9/2021,Johor,2206,0,2084,3781000,40673
16/9/2021,Kedah,1233,0,1621,2185100,17059
16/9/2021,Kelantan,1222,0,1299,1906700,7474
16/9/2021,Melaka,269,0,328,932700,3910
16/9/2021,Negeri Sembilan,170,1,280,1128800,2364
16/9/2021,Pahang,712,0,489,1678700,6184
16/9/2021,Perak,1446,0,1475,2510300,19070
16/9/2021,Perlis,80,0,96,254900,130
16/9/2021,Pulau Pinang,1777,0,107,1773600,15599
16/9/2021,Sabah,1982,1,1098,3908500,40135
16/9/2021,Sarawak,3660,1,3053,2816500,2761
16/9/2021,Selangor,2718,1,4010,6538000,16443
16/9/2021,Terengganu,814,0,285,1259300,13917
16/9/2021,W.P. Kuala Lumpur,493,3,679,1773700,16577
16/9/2021,W.P. Labuan,11,0,10,99600,2
16/9/2021,W.P. Putrajaya,22,0,25,110000,0
17/9/2021,Johor,2334,0,2269,3781000,32874
17/9/2021,Kedah,1173,0,1650,2185100,17903
17/9/2021,Kelantan,869,0,1581,1906700,6666
17/9/2021,Melaka,287,0,495,932700,5002
17/9/2021,Negeri Sembilan,198,1,264,1128800,10552
17/9/2021,Pahang,832,0,737,1678700,9754
17/9/2021,Perak,1596,0,572,2510300,32509
17/9/2021,Perlis,41,0,79,254900,2621
17/9/2021,Pulau Pinang,1462,0,3637,1773600,17880
17/9/2021,Sabah,1533,0,3494,3908500,54713
17/9/2021,Sarawak,3480,0,2402,2816500,4483
17/9/2021,Selangor,2646,0,3543,6538000,21256
17/9/2021,Terengganu,719,0,1502,1259300,1297
17/9/2021,W.P. Kuala Lumpur,366,2,704,1773700,19548
17/9/2021,W.P. Labuan,10,0,4,99600,120
17/9/2021,W.P. Putrajaya,31,0,37,110000,824
18/9/2021,Johor,2208,0,1998,3781000,42785
18/9/2021,Kedah,1073,0,1370,2185100,17570
18/9/2021,Kelantan,1214,0,1260,1906700,10864
18/9/2021,Melaka,263,0,329,932700,6342
18/9/2021,Negeri Sembilan,131,0,246,1128800,7314
18/9/2021,Pahang,634,0,512,1678700,10385
18/9/2021,Perak,1120,0,1165,2510300,20493
18/9/2021,Perlis,33,0,89,254900,1254
18/9/2021,Pulau Pinang,1375,0,1073,1773600,13762
18/9/2021,Sabah,1395,0,1775,3908500,53286
18/9/2021,Sarawak,2929,0,2907,2816500,3500
18/9/2021,Selangor,1995,2,3599,6538000,15696
18/9/2021,Terengganu,755,0,186,1259300,9457
18/9/2021,W.P. Kuala Lumpur,382,3,667,1773700,19781
18/9/2021,W.P. Labuan,11,0,5,99600,70
18/9/2021,W.P. Putrajaya,31,0,24,110000,0
19/9/2021,Johor,1948,0,2096,3781000,38719
19/9/2021,Kedah,809,0,1449,2185100,20322
19/9/2021,Kelantan,1420,2,1426,1906700,23347
19/9/2021,Melaka,207,0,391,932700,3048
19/9/2021,Negeri Sembilan,144,0,253,1128800,5813
19/9/2021,Pahang,705,0,667,1678700,5081
19/9/2021,Perak,1222,0,1538,2510300,20876
19/9/2021,Perlis,76,0,73,254900,1552
19/9/2021,Pulau Pinang,1259,1,4113,1773600,14910
19/9/2021,Sabah,1356,0,1912,3908500,42600
19/9/2021,Sarawak,2707,5,3777,2816500,1718
19/9/2021,Selangor,2028,0,3784,6538000,13901
19/9/2021,Terengganu,671,0,1389,1259300,9055
19/9/2021,W.P. Kuala Lumpur,383,3,575,1773700,18126
19/9/2021,W.P. Labuan,0,0,1,99600,13
19/9/2021,W.P. Putrajaya,19,0,25,110000,0
20/9/2021,Johor,1598,24,2060,3781000,45195
20/9/2021,Kedah,967,2,1551,2185100,28331
20/9/2021,Kelantan,1050,1,1483,1906700,27796
20/9/2021,Melaka,162,1,288,932700,6760
20/9/2021,Negeri Sembilan,125,1,200,1128800,6861
20/9/2021,Pahang,779,0,589,1678700,22682
20/9/2021,Perak,1090,3,1156,2510300,29550
20/9/2021,Perlis,51,0,43,254900,3243
20/9/2021,Pulau Pinang,1170,1,864,1773600,13802
20/9/2021,Sabah,1255,0,2129,3908500,48150
20/9/2021,Sarawak,3611,0,3662,2816500,2568
20/9/2021,Selangor,1365,5,2155,6538000,18149
20/9/2021,Terengganu,804,0,212,1259300,11038
20/9/2021,W.P. Kuala Lumpur,307,5,404,1773700,24317
20/9/2021,W.P. Labuan,0,0,0,99600,180
20/9/2021,W.P. Putrajaya,11,0,18,110000,996
21/9/2021,Johor,1959,0,2120,3781000,53370
21/9/2021,Kedah,786,0,1380,2185100,28684
21/9/2021,Kelantan,1338,0,1318,1906700,23107
21/9/2021,Melaka,264,0,404,932700,8716
21/9/2021,Negeri Sembilan,127,1,219,1128800,3628
21/9/2021,Pahang,707,0,660,1678700,20198
21/9/2021,Perak,1184,0,1436,2510300,22891
21/9/2021,Perlis,23,0,43,254900,2547
21/9/2021,Pulau Pinang,1417,0,557,1773600,12066
21/9/2021,Sabah,1291,0,1837,3908500,39693
21/9/2021,Sarawak,3732,0,3366,2816500,1128
21/9/2021,Selangor,1934,8,2463,6538000,16695
21/9/2021,Terengganu,592,0,218,1259300,13122
21/9/2021,W.P. Kuala Lumpur,359,8,604,1773700,15118
21/9/2021,W.P. Labuan,12,9,7,99600,53
21/9/2021,W.P. Putrajaya,34,1,18,110000,239
22/9/2021,Johor,1880,0,1805,3781000,51710
22/9/2021,Kedah,1007,0,1216,2185100,26673
22/9/2021,Kelantan,1573,0,1272,1906700,28567
22/9/2021,Melaka,313,0,363,932700,15951
22/9/2021,Negeri Sembilan,170,0,217,1128800,10570
22/9/2021,Pahang,688,0,420,1678700,28089
22/9/2021,Perak,1490,0,1015,2510300,35900
22/9/2021,Perlis,97,0,47,254900,3019
22/9/2021,Pulau Pinang,1224,0,4474,1773600,13122
22/9/2021,Sabah,1199,0,1504,3908500,44012
22/9/2021,Sarawak,1712,1,2973,2816500,1916
22/9/2021,Selangor,2414,3,2788,6538000,20950
22/9/2021,Terengganu,852,0,1071,1259300,15984
22/9/2021,W.P. Kuala Lumpur,338,1,491,1773700,22803
22/9/2021,W.P. Labuan,3,0,14,99600,1286
22/9/2021,W.P. Putrajaya,30,0,32,110000,790
23/9/2021,Johor,1913,1,3386,3781000,40753
23/9/2021,Kedah,783,0,1290,2185100,31796
23/9/2021,Kelantan,1264,0,1499,1906700,31376
23/9/2021,Melaka,292,0,380,932700,15790
23/9/2021,Negeri Sembilan,175,0,213,1128800,11665
23/9/2021,Pahang,869,0,783,1678700,21849
23/9/2021,Perak,844,0,1014,2510300,38876
23/9/2021,Perlis,113,0,126,254900,3356
23/9/2021,Pulau Pinang,1052,0,617,1773600,17461
23/9/2021,Sabah,1629,2,446,3908500,42458
23/9/2021,Sarawak,1766,0,3036,2816500,3080
23/9/2021,Selangor,1985,0,2627,6538000,29164
23/9/2021,Terengganu,664,0,707,1259300,15707
23/9/2021,W.P. Kuala Lumpur,383,1,474,1773700,20880
23/9/2021,W.P. Labuan,8,0,8,99600,1310
23/9/2021,W.P. Putrajaya,14,0,22,110000,1091
24/9/2021,Johor,1807,0,1748,3781000,37778
24/9/2021,Kedah,908,0,1222,2185100,18757
24/9/2021,Kelantan,910,0,936,1906700,11473
24/9/2021,Melaka,401,0,401,932700,15704
24/9/2021,Negeri Sembilan,157,0,228,1128800,9136
24/9/2021,Pahang,598,1,717,1678700,24769
24/9/2021,Perak,1144,0,970,2510300,34554
24/9/2021,Perlis,65,0,79,254900,3141
24/9/2021,Pulau Pinang,1231,0,2171,1773600,16162
24/9/2021,Sabah,1273,0,245,3908500,34594
24/9/2021,Sarawak,2825,1,3244,2816500,4370
24/9/2021,Selangor,2244,5,3527,6538000,33135
24/9/2021,Terengganu,690,0,783,1259300,5652
24/9/2021,W.P. Kuala Lumpur,271,2,459,1773700,21786
24/9/2021,W.P. Labuan,0,0,1,99600,1453
24/9/2021,W.P. Putrajaya,30,0,20,110000,909
25/9/2021,Johor,1377,0,2057,3781000,37872
25/9/2021,Kedah,708,0,1053,2185100,17058
25/9/2021,Kelantan,1170,0,1399,1906700,20199
25/9/2021,Melaka,339,0,417,932700,15946
25/9/2021,Negeri Sembilan,194,0,211,1128800,3456
25/9/2021,Pahang,779,0,605,1678700,21972
25/9/2021,Perak,1128,1,1660,2510300,22503
25/9/2021,Perlis,17,0,75,254900,1627
25/9/2021,Pulau Pinang,1060,0,604,1773600,15415
25/9/2021,Sabah,962,0,2433,3908500,33225
25/9/2021,Sarawak,2712,0,3616,2816500,19264
25/9/2021,Selangor,2341,4,2345,6538000,21731
25/9/2021,Terengganu,760,0,1037,1259300,8576
25/9/2021,W.P. Kuala Lumpur,310,1,529,1773700,19519
25/9/2021,W.P. Labuan,5,0,4,99600,778
25/9/2021,W.P. Putrajaya,37,0,29,110000,0
26/9/2021,Johor,1455,0,1906,3781000,45927
26/9/2021,Kedah,721,0,1085,2185100,36500
26/9/2021,Kelantan,1206,0,1409,1906700,25236
26/9/2021,Melaka,362,0,256,932700,6688
26/9/2021,Negeri Sembilan,165,2,225,1128800,1134
26/9/2021,Pahang,604,0,582,1678700,18167
26/9/2021,Perak,994,0,992,2510300,22684
26/9/2021,Perlis,80,0,36,254900,1538
26/9/2021,Pulau Pinang,955,0,2722,1773600,16429
26/9/2021,Sabah,1078,0,3394,3908500,24831
26/9/2021,Sarawak,2943,2,4752,2816500,19996
26/9/2021,Selangor,1558,4,2264,6538000,18902
26/9/2021,Terengganu,685,0,944,1259300,10640
26/9/2021,W.P. Kuala Lumpur,270,0,371,1773700,20027
26/9/2021,W.P. Labuan,4,0,6,99600,766
26/9/2021,W.P. Putrajaya,24,0,27,110000,0
27/9/2021,Johor,1226,0,1794,3781000,48691
27/9/2021,Kedah,660,0,1004,2185100,37469
27/9/2021,Kelantan,983,0,457,1906700,28639
27/9/2021,Melaka,346,2,259,932700,11505
27/9/2021,Negeri Sembilan,110,0,160,1128800,12001
27/9/2021,Pahang,739,0,1166,1678700,25020
27/9/2021,Perak,713,0,1189,2510300,29796
27/9/2021,Perlis,51,0,49,254900,2974
27/9/2021,Pulau Pinang,793,0,2457,1773600,16818
27/9/2021,Sabah,751,0,1273,3908500,27149
27/9/2021,Sarawak,2723,0,3385,2816500,15952
27/9/2021,Selangor,979,5,1949,6538000,32272
27/9/2021,Terengganu,691,2,874,1259300,12009
27/9/2021,W.P. Kuala Lumpur,176,3,396,1773700,21717
27/9/2021,W.P. Labuan,0,0,7,99600,356
27/9/2021,W.P. Putrajaya,18,0,11,110000,967
28/9/2021,Johor,1319,0,1800,3781000,47181
28/9/2021,Kedah,819,1,888,2185100,40576
28/9/2021,Kelantan,1088,0,1664,1906700,29882
28/9/2021,Melaka,303,1,353,932700,9123
28/9/2021,Negeri Sembilan,89,0,109,1128800,9658
28/9/2021,Pahang,677,0,765,1678700,27585
28/9/2021,Perak,678,0,927,2510300,28492
28/9/2021,Perlis,19,0,25,254900,3083
28/9/2021,Pulau Pinang,895,0,371,1773600,23071
28/9/2021,Sabah,965,1,1388,3908500,23996
28/9/2021,Sarawak,2358,2,2145,2816500,14721
28/9/2021,Selangor,1231,12,2629,6538000,32045
28/9/2021,Terengganu,629,3,662,1259300,13397
28/9/2021,W.P. Kuala Lumpur,240,3,417,1773700,25660
28/9/2021,W.P. Labuan,3,0,4,99600,216
28/9/2021,W.P. Putrajaya,19,0,13,110000,1036
29/9/2021,Johor,1289,3,1698,3781000,49175
29/9/2021,Kedah,652,1,1081,2185100,36586
29/9/2021,Kelantan,1125,0,1434,1906700,28149
29/9/2021,Melaka,375,0,236,932700,9978
29/9/2021,Negeri Sembilan,169,1,174,1128800,10856
29/9/2021,Pahang,663,0,765,1678700,28679
29/9/2021,Perak,971,0,1282,2510300,30298
29/9/2021,Perlis,79,0,84,254900,3458
29/9/2021,Pulau Pinang,863,0,508,1773600,23196
29/9/2021,Sabah,1000,0,1236,3908500,22430
29/9/2021,Sarawak,2967,0,4623,2816500,25533
29/9/2021,Selangor,1362,3,2566,6538000,31863
29/9/2021,Terengganu,612,0,951,1259300,14839
29/9/2021,W.P. Kuala Lumpur,284,0,327,1773700,22437
29/9/2021,W.P. Labuan,5,0,19,99600,93
29/9/2021,W.P. Putrajaya,18,0,16,110000,1091
30/9/2021,Johor,1241,2,2120,3781000,43596
30/9/2021,Kedah,1033,0,1073,2185100,35869
30/9/2021,Kelantan,1232,0,1270,1906700,26687
30/9/2021,Melaka,194,0,248,932700,10066
30/9/2021,Negeri Sembilan,132,1,168,1128800,11307
30/9/2021,Pahang,697,1,685,1678700,27993
30/9/2021,Perak,913,0,1151,2510300,35010
30/9/2021,Perlis,97,0,59,254900,1819
30/9/2021,Pulau Pinang,763,0,1950,1773600,26680
30/9/2021,Sabah,993,5,1147,3908500,23176
30/9/2021,Sarawak,2487,0,3734,2816500,20396
30/9/2021,Selangor,1940,4,2616,6538000,29863
30/9/2021,Terengganu,726,0,1033,1259300,13303
30/9/2021,W.P. Kuala Lumpur,258,4,444,1773700,22275
30/9/2021,W.P. Labuan,1,0,7,99600,82
30/9/2021,W.P. Putrajaya,28,0,20,110000,1041
