date,state,deaths_new,deaths_new_dod,deaths_bid,deaths_bid_dod,cumul_full,population,cumul_partial,cumul_full
11/4/2021,Kelantan,0,0,0,0,19001,1906700,26960,34107
11/4/2021,Melaka,0,0,0,0,10430,932700,16741,24322
11/4/2021,Negeri Sembilan,0,0,0,0,17229,1128800,29819,34112
11/4/2021,Pahang,0,0,0,0,32540,1678700,38712,49380
11/4/2021,Perak,0,0,0,0,43465,2510300,52826,60696
11/4/2021,Perlis,0,0,0,0,8323,254900,10057,13665
11/4/2021,Pulau Pinang,0,0,0,0,28518,1773600,36951,46340
11/4/2021,Sabah,1,1,0,1,42839,3908500,55594,61104
11/4/2021,Sarawak,0,1,0,1,33199,2816500,64277,71916
11/4/2021,Selangor,4,2,0,0,52204,6538000,74840,97671
11/4/2021,Terengganu,0,1,0,1,17568,1259300,27668,31520
11/4/2021,W.P. Kuala Lumpur,2,1,0,0,34373,1773700,54879,83261
11/4/2021,W.P. Labuan,0,0,0,0,2329,99600,3334,4579
11/4/2021,W.P. Putrajaya,0,0,0,0,4553,110000,7228,8449
12/4/2021,Johor,0,0,0,0,28381,3781000,56757,69715
12/4/2021,Kedah,0,0,0,0,26075,2185100,41304,47081
12/4/2021,Kelantan,0,0,0,0,19099,1906700,29232,34107
12/4/2021,Melaka,0,0,0,0,10476,932700,17454,24322
12/4/2021,Negeri Sembilan,0,0,0,0,17840,1128800,30075,34117
12/4/2021,Pahang,0,0,0,0,32800,1678700,40334,49380
12/4/2021,Perak,0,0,0,0,46665,2510300,52927,60696
12/4/2021,Perlis,0,0,0,0,9481,254900,10064,13665
12/4/2021,Pulau Pinang,0,0,0,0,29712,1773600,37321,46340
12/4/2021,Sabah,1,0,1,0,43530,3908500,55834,61104
12/4/2021,Sarawak,0,5,0,0,33742,2816500,65932,71916
12/4/2021,Selangor,1,2,0,0,54410,6538000,77785,97671
12/4/2021,Terengganu,0,0,0,0,19280,1259300,28667,31521
12/4/2021,W.P. Kuala Lumpur,2,4,0,0,35453,1773700,59941,83262
12/4/2021,W.P. Labuan,0,0,0,0,2329,99600,3334,4579
12/4/2021,W.P. Putrajaya,0,0,0,0,4556,110000,7448,8449
13/4/2021,Johor,0,0,0,0,28422,3781000,56760,69715
13/4/2021,Kedah,0,0,0,0,26076,2185100,41423,47081
13/4/2021,Kelantan,0,0,0,0,19106,1906700,30623,34107
13/4/2021,Melaka,0,0,0,0,10476,932700,17454,24322
13/4/2021,Negeri Sembilan,0,0,0,0,19275,1128800,30690,34120
13/4/2021,Pahang,0,0,0,0,32951,1678700,40960,49384
13/4/2021,Perak,0,0,0,0,47079,2510300,52936,60696
13/4/2021,Perlis,0,0,0,0,9482,254900,10771,13665
13/4/2021,Pulau Pinang,0,0,0,0,30599,1773600,38085,46340
13/4/2021,Sabah,4,1,4,1,43922,3908500,56060,61104
13/4/2021,Sarawak,4,3,0,0,33809,2816500,67800,71916
13/4/2021,Selangor,3,1,0,0,57006,6538000,81527,97671
13/4/2021,Terengganu,1,0,1,0,19855,1259300,29573,31521
13/4/2021,W.P. Kuala Lumpur,0,0,0,0,36562,1773700,65054,83262
13/4/2021,W.P. Labuan,0,0,0,0,2329,99600,3334,4579
13/4/2021,W.P. Putrajaya,0,0,0,0,4563,110000,7448,8449
14/4/2021,Johor,0,1,0,0,29647,3781000,59357,69715
14/4/2021,Kedah,0,0,0,0,26089,2185100,42797,47081
14/4/2021,Kelantan,0,0,0,0,19124,1906700,32176,34107
14/4/2021,Melaka,0,0,0,0,10742,932700,18901,24322
14/4/2021,Negeri Sembilan,0,0,0,0,20724,1128800,31115,34120
14/4/2021,Pahang,0,0,0,0,32964,1678700,41373,49384
14/4/2021,Perak,0,0,0,0,47170,2510300,53102,60696
14/4/2021,Perlis,0,0,0,0,9489,254900,11440,13665
14/4/2021,Pulau Pinang,0,0,0,0,31371,1773600,39042,46340
14/4/2021,Sabah,1,0,0,0,44227,3908500,56592,61104
14/4/2021,Sarawak,5,2,0,0,33880,2816500,69532,71916
14/4/2021,Selangor,1,1,0,0,58815,6538000,85218,97671
14/4/2021,Terengganu,0,0,0,0,20206,1259300,29989,31523
14/4/2021,W.P. Kuala Lumpur,1,1,0,0,37857,1773700,70007,83263
14/4/2021,W.P. Labuan,0,0,0,0,2329,99600,3334,5168
14/4/2021,W.P. Putrajaya,0,0,0,0,4570,110000,7448,8449
15/4/2021,Johor,1,0,0,0,30821,3781000,62813,69718
15/4/2021,Kedah,0,0,0,0,26163,2185100,43511,47081
15/4/2021,Kelantan,0,0,0,0,19518,1906700,32758,34429
15/4/2021,Melaka,0,0,0,0,10742,932700,18901,24322
15/4/2021,Negeri Sembilan,0,0,0,0,21716,1128800,31501,34120
15/4/2021,Pahang,0,0,0,0,33192,1678700,41805,49385
15/4/2021,Perak,0,0,0,0,48680,2510300,54074,60696
15/4/2021,Perlis,0,0,0,0,9489,254900,11654,13665
15/4/2021,Pulau Pinang,0,0,0,0,31915,1773600,40038,46340
15/4/2021,Sabah,1,1,1,0,44552,3908500,56976,61104
15/4/2021,Sarawak,2,1,0,0,34013,2816500,69659,71916
15/4/2021,Selangor,3,1,0,0,60668,6538000,88785,97671
15/4/2021,Terengganu,0,0,0,0,20655,1259300,30262,31523
15/4/2021,W.P. Kuala Lumpur,3,1,0,0,39331,1773700,75616,83264
15/4/2021,W.P. Labuan,0,0,0,0,2329,99600,3334,5168
15/4/2021,W.P. Putrajaya,0,0,0,0,4570,110000,7820,8449
16/4/2021,Johor,0,0,0,0,30869,3781000,62813,70642
16/4/2021,Kedah,0,0,0,0,26163,2185100,43887,49272
16/4/2021,Kelantan,0,2,0,0,19518,1906700,32759,36392
16/4/2021,Melaka,0,0,0,0,11098,932700,20783,25615
16/4/2021,Negeri Sembilan,0,0,0,0,22127,1128800,31693,35008
16/4/2021,Pahang,0,0,0,0,33287,1678700,42427,52900
16/4/2021,Perak,0,0,0,0,48868,2510300,56321,62489
16/4/2021,Perlis,0,0,0,0,9489,254900,11747,14599
16/4/2021,Pulau Pinang,0,1,0,0,31965,1773600,40864,50285
16/4/2021,Sabah,0,1,0,0,44613,3908500,57399,62919
16/4/2021,Sarawak,0,1,0,0,34431,2816500,69857,74537
16/4/2021,Selangor,1,1,0,0,61962,6538000,92362,101864
16/4/2021,Terengganu,0,0,0,0,20655,1259300,30262,32396
16/4/2021,W.P. Kuala Lumpur,1,0,0,0,40192,1773700,80455,83612
16/4/2021,W.P. Labuan,0,0,0,0,2329,99600,3334,5975
16/4/2021,W.P. Putrajaya,0,0,0,0,4707,110000,8153,8454
17/4/2021,Johor,0,0,0,0,30873,3781000,64682,71922
17/4/2021,Kedah,0,0,0,0,26164,2185100,44390,51845
17/4/2021,Kelantan,0,0,0,0,19518,1906700,32759,39013
17/4/2021,Melaka,0,0,0,0,11402,932700,21523,27227
17/4/2021,Negeri Sembilan,0,0,0,0,22127,1128800,31693,36180
17/4/2021,Pahang,0,0,0,0,33298,1678700,44599,55623
17/4/2021,Perak,0,0,0,0,48875,2510300,57224,65325
17/4/2021,Perlis,0,0,0,0,9489,254900,11747,15560
17/4/2021,Pulau Pinang,0,0,0,0,31973,1773600,41143,53669
17/4/2021,Sabah,2,5,0,2,44847,3908500,57428,64457
17/4/2021,Sarawak,1,1,0,0,34898,2816500,70840,78839
17/4/2021,Selangor,2,3,0,0,61996,6538000,93415,106870
17/4/2021,Terengganu,0,0,0,0,20655,1259300,30289,33269
17/4/2021,W.P. Kuala Lumpur,0,2,0,0,40192,1773700,80457,83992
17/4/2021,W.P. Labuan,0,0,0,0,2329,99600,3334,6912
17/4/2021,W.P. Putrajaya,0,0,0,0,4708,110000,8153,8546
18/4/2021,Johor,0,0,0,0,32146,3781000,67007,73656
18/4/2021,Kedah,0,0,0,0,26211,2185100,44880,54014
18/4/2021,Kelantan,2,0,0,0,19902,1906700,33118,41249
18/4/2021,Melaka,0,0,0,0,11700,932700,21531,28596
18/4/2021,Negeri Sembilan,0,0,0,0,22127,1128800,31693,37048
18/4/2021,Pahang,0,0,0,0,33301,1678700,44599,58464
18/4/2021,Perak,0,0,0,0,48895,2510300,58322,67453
18/4/2021,Perlis,0,0,0,0,9491,254900,11747,16555
18/4/2021,Pulau Pinang,1,0,0,0,31973,1773600,41386,57895
18/4/2021,Sabah,1,2,0,1,44883,3908500,57441,65972
18/4/2021,Sarawak,1,1,0,0,35737,2816500,71755,84646
18/4/2021,Selangor,2,4,0,2,62002,6538000,93823,111105
18/4/2021,Terengganu,0,0,0,0,21494,1259300,30521,34470
18/4/2021,W.P. Kuala Lumpur,1,1,0,0,40192,1773700,80457,85984
18/4/2021,W.P. Labuan,0,0,0,0,2329,99600,3334,7275
18/4/2021,W.P. Putrajaya,0,0,0,0,4709,110000,8153,8886
19/4/2021,Johor,0,0,0,0,33464,3781000,70535,76949
19/4/2021,Kedah,0,0,0,0,26829,2185100,46044,55651
19/4/2021,Kelantan,0,0,0,0,20605,1906700,34146,41824
19/4/2021,Melaka,0,0,0,0,11742,932700,23080,29615
19/4/2021,Negeri Sembilan,0,0,0,0,22271,1128800,32624,37779
19/4/2021,Pahang,0,0,0,0,33305,1678700,46445,58787
19/4/2021,Perak,0,0,0,0,48999,2510300,60410,68576
19/4/2021,Perlis,0,0,0,0,9506,254900,12444,16565
19/4/2021,Pulau Pinang,0,0,0,0,32047,1773600,43495,59370
19/4/2021,Sabah,2,3,0,2,45038,3908500,59447,68166
19/4/2021,Sarawak,3,4,0,0,36854,2816500,72830,89346
19/4/2021,Selangor,2,1,0,0,62946,6538000,96146,112051
19/4/2021,Terengganu,0,0,0,0,22204,1259300,31156,35130
19/4/2021,W.P. Kuala Lumpur,1,0,0,0,42437,1773700,83357,88878
19/4/2021,W.P. Labuan,0,0,0,0,2329,99600,3717,7602
19/4/2021,W.P. Putrajaya,0,1,0,0,4818,110000,8533,8886
20/4/2021,Johor,0,0,0,0,34257,3781000,71412,76963
20/4/2021,Kedah,0,0,0,0,27900,2185100,47538,55652
20/4/2021,Kelantan,0,3,0,1,21261,1906700,35597,41824
20/4/2021,Melaka,0,0,0,0,12059,932700,24305,30705
20/4/2021,Negeri Sembilan,0,0,0,0,22719,1128800,34022,38340
20/4/2021,Pahang,0,0,0,0,33336,1678700,48416,60818
20/4/2021,Perak,0,0,0,0,49014,2510300,61830,70605
20/4/2021,Perlis,0,0,0,0,9507,254900,13217,16985
20/4/2021,Pulau Pinang,0,0,0,0,32140,1773600,45924,62220
20/4/2021,Sabah,1,5,0,1,45327,3908500,61913,69906
20/4/2021,Sarawak,1,2,0,0,40121,2816500,73133,91722
20/4/2021,Selangor,1,0,0,0,64399,6538000,99277,115831
20/4/2021,Terengganu,0,0,0,0,22776,1259300,31857,35130
20/4/2021,W.P. Kuala Lumpur,0,0,0,0,44598,1773700,85282,90712
20/4/2021,W.P. Labuan,0,0,0,0,2329,99600,4215,7646
20/4/2021,W.P. Putrajaya,0,0,0,0,4819,110000,8533,8887
21/4/2021,Johor,0,0,0,0,35296,3781000,71447,76981
21/4/2021,Kedah,0,0,0,0,29212,2185100,48795,55895
21/4/2021,Kelantan,0,0,0,0,21793,1906700,36336,41824
21/4/2021,Melaka,0,0,0,0,12776,932700,25201,30705
21/4/2021,Negeri Sembilan,0,0,0,0,23099,1128800,34785,38349
21/4/2021,Pahang,0,0,0,0,33347,1678700,50461,60818
21/4/2021,Perak,0,0,0,0,49022,2510300,62119,70622
21/4/2021,Perlis,0,0,0,0,9751,254900,13893,16985
21/4/2021,Pulau Pinang,0,0,0,0,32357,1773600,48449,62221
21/4/2021,Sabah,6,1,3,0,45595,3908500,64287,71353
21/4/2021,Sarawak,4,6,0,1,43876,2816500,73384,92642
21/4/2021,Selangor,0,1,0,0,65482,6538000,100147,115838
21/4/2021,Terengganu,0,0,0,0,23614,1259300,32377,35130
21/4/2021,W.P. Kuala Lumpur,1,1,0,0,45906,1773700,87304,90712
21/4/2021,W.P. Labuan,0,0,0,0,2329,99600,4747,8162
21/4/2021,W.P. Putrajaya,0,0,0,0,4825,110000,8546,8887
22/4/2021,Johor,0,0,0,0,37017,3781000,71713,80700
22/4/2021,Kedah,0,0,0,0,30173,2185100,50172,56649
22/4/2021,Kelantan,1,0,0,0,22277,1906700,36862,42190
22/4/2021,Melaka,0,0,0,0,13595,932700,26005,30706
22/4/2021,Negeri Sembilan,0,0,0,0,24449,1128800,35379,38349
22/4/2021,Pahang,0,0,0,0,33581,1678700,52109,60818
22/4/2021,Perak,0,0,0,0,49641,2510300,62506,72107
22/4/2021,Perlis,0,0,0,0,9757,254900,14337,16985
22/4/2021,Pulau Pinang,0,0,0,0,32953,1773600,50386,62221
22/4/2021,Sabah,3,1,0,0,46400,3908500,66127,72585
22/4/2021,Sarawak,1,3,0,1,48347,2816500,73889,93441
22/4/2021,Selangor,2,1,0,1,67118,6538000,100565,115838
22/4/2021,Terengganu,0,0,0,0,24178,1259300,33050,35140
22/4/2021,W.P. Kuala Lumpur,0,1,0,1,46231,1773700,89631,90712
22/4/2021,W.P. Labuan,0,0,0,0,2437,99600,5354,8163
22/4/2021,W.P. Putrajaya,0,0,0,0,5180,110000,8552,8887
23/4/2021,Johor,0,1,0,0,37346,3781000,71713,82681
23/4/2021,Kedah,0,0,0,0,30267,2185100,50172,58095
23/4/2021,Kelantan,2,0,1,0,22361,1906700,36862,43479
23/4/2021,Melaka,0,0,0,0,14355,932700,26901,31514
23/4/2021,Negeri Sembilan,0,0,0,0,24646,1128800,36010,40450
23/4/2021,Pahang,0,0,0,0,33733,1678700,53602,61851
23/4/2021,Perak,0,0,0,0,50010,2510300,63505,75443
23/4/2021,Perlis,0,0,0,0,9760,254900,14826,17544
23/4/2021,Pulau Pinang,0,1,0,0,33441,1773600,52287,64562
23/4/2021,Sabah,2,2,2,1,46657,3908500,67254,74334
23/4/2021,Sarawak,2,6,0,1,50149,2816500,76620,94381
23/4/2021,Selangor,0,4,0,1,68302,6538000,100959,119928
23/4/2021,Terengganu,0,0,0,0,24178,1259300,33050,37301
23/4/2021,W.P. Kuala Lumpur,2,1,0,1,46885,1773700,90413,91858
23/4/2021,W.P. Labuan,0,0,0,0,2545,99600,6107,9164
23/4/2021,W.P. Putrajaya,0,0,0,0,5370,110000,8558,8928
24/4/2021,Johor,0,1,0,0,37464,3781000,71840,83918
24/4/2021,Kedah,0,0,0,0,30304,2185100,50173,61107
24/4/2021,Kelantan,0,0,0,0,22362,1906700,36862,44921
24/4/2021,Melaka,0,0,0,0,14355,932700,27274,32447
24/4/2021,Negeri Sembilan,0,0,0,0,24652,1128800,36150,43881
24/4/2021,Pahang,0,0,0,0,33733,1678700,53602,64207
24/4/2021,Perak,0,0,0,0,50047,2510300,64598,79082
24/4/2021,Perlis,0,0,0,0,9760,254900,14826,18037
24/4/2021,Pulau Pinang,0,0,0,0,33490,1773600,52439,66747
24/4/2021,Sabah,2,1,1,0,47006,3908500,67765,76408
24/4/2021,Sarawak,5,3,1,1,52868,2816500,81415,94976
24/4/2021,Selangor,3,1,0,0,68346,6538000,100961,124386
24/4/2021,Terengganu,0,0,0,0,24178,1259300,33050,39884
24/4/2021,W.P. Kuala Lumpur,1,2,0,2,46886,1773700,90419,93191
24/4/2021,W.P. Labuan,0,0,0,0,2660,99600,6854,9647
24/4/2021,W.P. Putrajaya,0,0,0,0,5370,110000,8558,9364
25/4/2021,Johor,0,1,0,0,39829,3781000,72571,83941
25/4/2021,Kedah,0,0,0,0,30732,2185100,51602,61473
25/4/2021,Kelantan,0,5,0,0,22404,1906700,37084,44921
25/4/2021,Melaka,0,0,0,0,14355,932700,27274,32471
25/4/2021,Negeri Sembilan,0,1,0,0,24652,1128800,36150,43913
25/4/2021,Pahang,0,1,0,0,34304,1678700,53602,64226
25/4/2021,Perak,0,0,0,0,50087,2510300,65719,79384
25/4/2021,Perlis,0,0,0,0,9760,254900,14826,18037
25/4/2021,Pulau Pinang,1,0,0,0,33557,1773600,52439,66747
25/4/2021,Sabah,2,1,0,0,47006,3908500,67957,77217
25/4/2021,Sarawak,3,5,0,1,54361,2816500,86073,95105
25/4/2021,Selangor,1,4,0,0,68346,6538000,100961,124540
25/4/2021,Terengganu,0,0,0,0,24856,1259300,33789,39884
25/4/2021,W.P. Kuala Lumpur,3,3,0,1,46886,1773700,90419,93230
25/4/2021,W.P. Labuan,0,0,0,0,2660,99600,6854,9649
25/4/2021,W.P. Putrajaya,0,0,0,0,5370,110000,8558,9364
26/4/2021,Johor,1,2,0,0,42015,3781000,74234,88323
26/4/2021,Kedah,0,0,0,0,30832,2185100,53432,64208
26/4/2021,Kelantan,1,2,0,0,23221,1906700,38943,48564
26/4/2021,Melaka,0,0,0,0,14456,932700,27889,33903
26/4/2021,Negeri Sembilan,0,2,0,0,24988,1128800,36462,48077
26/4/2021,Pahang,0,0,0,0,34394,1678700,55536,70144
26/4/2021,Perak,0,0,0,0,50791,2510300,67147,86578
26/4/2021,Perlis,0,0,0,0,9776,254900,15357,18617
26/4/2021,Pulau Pinang,0,1,0,0,33815,1773600,54812,69660
26/4/2021,Sabah,2,1,1,0,47443,3908500,68797,80294
26/4/2021,Sarawak,6,2,1,1,55205,2816500,89323,95512
26/4/2021,Selangor,3,2,0,0,69716,6538000,104882,131358
26/4/2021,Terengganu,0,0,0,0,24856,1259300,33789,42990
26/4/2021,W.P. Kuala Lumpur,0,2,0,0,48210,1773700,90599,95053
26/4/2021,W.P. Labuan,0,0,0,0,2739,99600,7424,10075
26/4/2021,W.P. Putrajaya,0,0,0,0,5623,110000,8559,10212
27/4/2021,Johor,2,2,0,0,43759,3781000,75428,88434
27/4/2021,Kedah,0,0,0,0,31729,2185100,55451,64276
27/4/2021,Kelantan,2,2,0,0,24120,1906700,41408,48564
27/4/2021,Melaka,0,0,0,0,14627,932700,28609,34529
27/4/2021,Negeri Sembilan,2,0,0,0,26419,1128800,37005,50917
27/4/2021,Pahang,0,0,0,0,34488,1678700,57372,72680
27/4/2021,Perak,0,1,0,0,51187,2510300,68712,91072
27/4/2021,Perlis,0,0,0,0,9914,254900,15877,18964
27/4/2021,Pulau Pinang,1,1,0,0,33975,1773600,57259,71640
27/4/2021,Sabah,0,1,0,0,49249,3908500,69905,83070
27/4/2021,Sarawak,3,2,0,1,56066,2816500,90972,99168
27/4/2021,Selangor,2,1,1,1,70314,6538000,109728,136000
27/4/2021,Terengganu,0,0,0,0,25694,1259300,34736,43002
27/4/2021,W.P. Kuala Lumpur,1,0,1,0,49691,1773700,91030,97130
27/4/2021,W.P. Labuan,0,0,0,0,2842,99600,7826,10697
27/4/2021,W.P. Putrajaya,0,0,0,0,5834,110000,8652,10852
28/4/2021,Johor,1,0,0,0,45846,3781000,76703,88447
28/4/2021,Kedah,0,0,0,0,32136,2185100,57636,64609
28/4/2021,Kelantan,2,1,0,0,24422,1906700,43682,48624
28/4/2021,Melaka,0,0,0,0,15287,932700,29454,34887
28/4/2021,Negeri Sembilan,1,0,0,0,27757,1128800,37690,51295
28/4/2021,Pahang,1,0,0,0,34870,1678700,60201,72708
28/4/2021,Perak,1,0,0,0,51882,2510300,70154,94405
28/4/2021,Perlis,0,0,0,0,9917,254900,16901,18964
28/4/2021,Pulau Pinang,1,0,0,0,34114,1773600,61000,71640
28/4/2021,Sabah,1,1,0,0,50678,3908500,71849,85322
28/4/2021,Sarawak,6,4,3,0,57708,2816500,91410,105524
28/4/2021,Selangor,1,7,0,2,71447,6538000,113825,137256
28/4/2021,Terengganu,0,0,0,0,25975,1259300,35993,43002
28/4/2021,W.P. Kuala Lumpur,0,1,0,0,51788,1773700,92517,97130
28/4/2021,W.P. Labuan,0,0,0,0,2943,99600,8381,11306
28/4/2021,W.P. Putrajaya,0,0,0,0,6316,110000,8985,10852
29/4/2021,Johor,1,2,0,1,47383,3781000,78808,92433
29/4/2021,Kedah,0,0,0,0,32346,2185100,58250,67664
29/4/2021,Kelantan,4,3,0,1,24613,1906700,43686,50482
29/4/2021,Melaka,0,0,0,0,15913,932700,30314,34887
29/4/2021,Negeri Sembilan,0,1,0,0,28952,1128800,38413,51295
29/4/2021,Pahang,0,0,0,0,34870,1678700,60202,72756
29/4/2021,Perak,0,0,0,0,51882,2510300,70155,97753
29/4/2021,Perlis,0,0,0,0,9917,254900,16901,18964
29/4/2021,Pulau Pinang,0,1,0,0,34168,1773600,61000,71641
29/4/2021,Sabah,1,1,0,0,51859,3908500,73380,86244
29/4/2021,Sarawak,2,2,1,0,58595,2816500,91728,114090
29/4/2021,Selangor,3,9,0,0,71447,6538000,113890,137370
29/4/2021,Terengganu,0,0,0,0,25975,1259300,35993,45435
29/4/2021,W.P. Kuala Lumpur,4,3,2,1,51788,1773700,92521,97130
29/4/2021,W.P. Labuan,0,0,0,0,3098,99600,8602,11306
29/4/2021,W.P. Putrajaya,0,0,0,0,6316,110000,8985,10852
30/4/2021,Johor,2,1,0,0,47687,3781000,78809,95888
30/4/2021,Kedah,0,0,0,0,32690,2185100,58254,69575
30/4/2021,Kelantan,0,4,0,0,24613,1906700,43686,52911
30/4/2021,Melaka,0,0,0,0,16382,932700,31263,35927
30/4/2021,Negeri Sembilan,1,2,0,1,29487,1128800,38979,53351
30/4/2021,Pahang,0,0,0,0,35296,1678700,62170,76238
30/4/2021,Perak,0,0,0,0,51976,2510300,71810,101604
30/4/2021,Perlis,0,0,0,0,9932,254900,17337,19042
30/4/2021,Pulau Pinang,0,1,0,0,34488,1773600,64055,72760
30/4/2021,Sabah,0,0,0,0,53786,3908500,74746,86713
30/4/2021,Sarawak,5,2,1,0,58829,2816500,93505,115193
30/4/2021,Selangor,6,4,2,0,72805,6538000,118155,139569
30/4/2021,Terengganu,0,2,0,0,25975,1259300,35993,47778
30/4/2021,W.P. Kuala Lumpur,0,5,0,0,54091,1773700,93472,99606
30/4/2021,W.P. Labuan,0,0,0,0,3244,99600,9310,11306
30/4/2021,W.P. Putrajaya,0,0,0,0,6706,110000,8985,11421
1/5/2021,Johor,0,2,0,0,47687,3781000,78814,98011
1/5/2021,Kedah,0,0,0,0,32953,2185100,58501,70241
1/5/2021,Kelantan,1,2,0,0,24613,1906700,43686,55051
1/5/2021,Melaka,0,1,0,0,16382,932700,31263,36433
1/5/2021,Negeri Sembilan,1,2,0,0,29493,1128800,38979,55965
1/5/2021,Pahang,0,0,0,0,35716,1678700,62171,79235
1/5/2021,Perak,0,1,0,0,51976,2510300,71810,105221
1/5/2021,Perlis,0,0,0,0,9932,254900,17337,19102
1/5/2021,Pulau Pinang,2,0,0,0,34554,1773600,64058,73563
1/5/2021,Sabah,1,1,0,1,53985,3908500,76084,87659
1/5/2021,Sarawak,2,2,0,0,60308,2816500,94820,115332
1/5/2021,Selangor,5,5,0,3,72805,6538000,118155,141743
1/5/2021,Terengganu,1,0,0,0,25975,1259300,35993,49544
1/5/2021,W.P. Kuala Lumpur,2,0,0,0,54126,1773700,93473,102325
1/5/2021,W.P. Labuan,0,0,0,0,3244,99600,9310,11697
1/5/2021,W.P. Putrajaya,0,0,0,0,6706,110000,8985,12145
2/5/2021,Johor,2,2,0,0,50014,3781000,82541,98189
2/5/2021,Kedah,0,1,0,0,35904,2185100,58754,70512
2/5/2021,Kelantan,3,2,1,0,24613,1906700,43686,55224
2/5/2021,Melaka,0,1,0,1,16382,932700,31263,36477
2/5/2021,Negeri Sembilan,2,2,0,1,29493,1128800,38979,56318
2/5/2021,Pahang,0,1,0,1,35716,1678700,62171,80033
2/5/2021,Perak,1,1,0,0,51976,2510300,73186,105507
2/5/2021,Perlis,0,0,0,0,9932,254900,17337,19119
2/5/2021,Pulau Pinang,0,0,0,0,34923,1773600,64067,74040
2/5/2021,Sabah,0,1,0,1,53995,3908500,77262,89979
2/5/2021,Sarawak,2,4,1,1,62748,2816500,95888,115478
2/5/2021,Selangor,1,4,0,1,72805,6538000,118155,143487
2/5/2021,Terengganu,0,0,0,0,25978,1259300,35993,50248
2/5/2021,W.P. Kuala Lumpur,1,1,0,0,54126,1773700,93473,104012
2/5/2021,W.P. Labuan,0,0,0,0,3244,99600,9310,12061
2/5/2021,W.P. Putrajaya,0,0,0,0,6706,110000,8985,12425
3/5/2021,Johor,1,1,0,0,54532,3781000,84327,98203
3/5/2021,Kedah,1,1,0,0,39478,2185100,59895,70695
3/5/2021,Kelantan,2,3,0,0,26963,1906700,44928,55556
3/5/2021,Melaka,0,0,0,0,17081,932700,32094,36484
3/5/2021,Negeri Sembilan,1,0,0,0,29733,1128800,41090,56318
3/5/2021,Pahang,0,0,0,0,37054,1678700,63239,80107
3/5/2021,Perak,0,1,0,0,52065,2510300,76308,105511
3/5/2021,Perlis,0,0,0,0,9938,254900,17890,19135
3/5/2021,Pulau Pinang,0,0,0,0,35906,1773600,65935,74111
3/5/2021,Sabah,1,1,0,0,54523,3908500,78732,91412
3/5/2021,Sarawak,2,4,0,0,64504,2816500,96706,120608
3/5/2021,Selangor,7,6,0,1,75985,6538000,122043,143585
3/5/2021,Terengganu,0,0,0,0,27600,1259300,38176,50260
3/5/2021,W.P. Kuala Lumpur,3,6,0,0,59261,1773700,94632,104040
3/5/2021,W.P. Labuan,0,0,0,0,3249,99600,9779,12454
3/5/2021,W.P. Putrajaya,0,0,0,0,7347,110000,9743,12432
4/5/2021,Johor,2,1,0,0,55176,3781000,85752,98203
4/5/2021,Kedah,1,0,0,0,40348,2185100,63020,70699
4/5/2021,Kelantan,6,1,0,0,29075,1906700,46218,55556
4/5/2021,Melaka,1,0,1,0,17283,932700,33032,36494
4/5/2021,Negeri Sembilan,0,0,0,0,30292,1128800,44459,56352
4/5/2021,Pahang,0,0,0,0,38457,1678700,65456,80194
4/5/2021,Perak,1,2,0,0,52073,2510300,80119,105646
4/5/2021,Perlis,0,0,0,0,10607,254900,18177,19138
4/5/2021,Pulau Pinang,0,0,0,0,36909,1773600,68064,74173
4/5/2021,Sabah,2,0,1,0,54752,3908500,80742,92254
4/5/2021,Sarawak,4,1,0,0,66299,2816500,97035,123479
4/5/2021,Selangor,6,8,0,0,80001,6538000,126240,143821
4/5/2021,Terengganu,0,0,0,0,28686,1259300,40809,50261
4/5/2021,W.P. Kuala Lumpur,0,1,0,1,64330,1773700,95984,104612
4/5/2021,W.P. Labuan,0,0,0,0,3252,99600,10299,12518
4/5/2021,W.P. Putrajaya,0,0,0,0,7349,110000,10187,12445
5/5/2021,Johor,2,5,0,0,58276,3781000,86535,98479
5/5/2021,Kedah,0,1,0,0,41938,2185100,64085,70699
5/5/2021,Kelantan,1,5,0,0,31137,1906700,47676,55561
5/5/2021,Melaka,0,0,0,0,18712,932700,33682,36495
5/5/2021,Negeri Sembilan,1,0,1,0,30620,1128800,47722,56352
5/5/2021,Pahang,0,0,0,0,39310,1678700,68973,80211
5/5/2021,Perak,2,0,0,0,52729,2510300,84567,105739
5/5/2021,Perlis,0,0,0,0,11251,254900,18416,19138
5/5/2021,Pulau Pinang,0,0,0,0,37991,1773600,69823,74187
5/5/2021,Sabah,0,2,0,2,55294,3908500,83489,92706
5/5/2021,Sarawak,2,8,0,1,67632,2816500,97413,123524
5/5/2021,Selangor,9,5,1,2,83642,6538000,130625,143921
5/5/2021,Terengganu,0,0,0,0,29155,1259300,42561,50261
5/5/2021,W.P. Kuala Lumpur,0,3,0,0,69462,1773700,100871,104612
5/5/2021,W.P. Labuan,0,0,0,0,3252,99600,10530,12903
5/5/2021,W.P. Putrajaya,0,1,0,0,7352,110000,10644,12445
6/5/2021,Johor,3,5,0,0,61462,3781000,90280,98632
6/5/2021,Kedah,1,1,0,0,42646,2185100,66880,70890
6/5/2021,Kelantan,2,3,0,0,31982,1906700,50071,55996
6/5/2021,Melaka,0,0,0,0,18727,932700,34572,36495
6/5/2021,Negeri Sembilan,1,0,1,0,31065,1128800,49226,56352
