date,state,beds,beds_covid,beds_noncrit,admitted_pui,admitted_covid,admitted_total,discharged_pui,discharged_covid,discharged_total,hosp_covid,hosp_pui,hosp_noncovid
17/6/2021,W.P. Labuan,122,72,99,0,0,0,1,7,8,73,8,68
17/6/2021,W.P. Putrajaya,397,31,377,3,4,7,4,8,12,18,5,247
18/6/2021,Johor,5160,1485,4998,127,136,263,70,161,231,923,219,2866
18/6/2021,Kedah,2755,661,2639,0,46,46,0,44,44,355,0,1574
18/6/2021,Kelantan,2743,622,2547,7,54,61,9,62,71,437,11,1312
18/6/2021,Melaka,1101,290,1009,10,36,46,9,30,39,296,11,681
18/6/2021,Negeri Sembilan,1431,991,1362,2,154,156,3,75,78,869,5,506
18/6/2021,Pahang,2250,842,2175,9,23,32,6,27,33,174,23,951
18/6/2021,Perak,2728,448,2635,0,16,16,0,19,19,124,15,1700
18/6/2021,Perlis,487,87,471,5,2,7,0,3,3,18,13,260
18/6/2021,Pulau Pinang,1292,319,1232,0,16,16,0,26,26,140,0,662
18/6/2021,Sabah,3120,850,2954,18,36,54,4,39,43,430,61,1623
18/6/2021,Sarawak,3699,1001,3516,196,495,691,74,491,565,599,221,1884
18/6/2021,Selangor,5768,2210,5441,197,266,463,85,239,324,1386,474,2673
18/6/2021,Terengganu,1407,641,1367,9,16,25,4,19,23,123,31,681
18/6/2021,W.P. Kuala Lumpur,4198,1144,4013,13,118,131,5,87,92,853,88,1787
18/6/2021,W.P. Labuan,122,72,99,0,0,0,2,12,14,70,2,63
18/6/2021,W.P. Putrajaya,397,31,377,2,0,2,1,3,4,15,6,240
19/6/2021,Johor,5160,1485,4998,82,112,194,78,89,167,935,172,2855
19/6/2021,Kedah,2755,661,2639,5,30,35,0,24,24,345,5,1508
19/6/2021,Kelantan,2743,622,2547,6,69,75,2,54,56,450,15,1278
19/6/2021,Melaka,1101,290,1009,7,44,51,6,22,28,316,11,671
19/6/2021,Negeri Sembilan,1431,991,1362,5,141,146,3,88,91,845,9,533
19/6/2021,Pahang,2116,772,2041,0,12,12,0,10,10,93,1,727
19/6/2021,Perak,2728,448,2635,1,17,18,0,20,20,123,12,1601
19/6/2021,Perlis,487,87,471,5,0,5,0,0,0,18,12,243
19/6/2021,Pulau Pinang,1292,319,1232,0,9,9,0,16,16,121,0,644
19/6/2021,Sabah,3120,850,2954,18,65,83,13,47,60,428,64,1540
19/6/2021,Sarawak,3699,1001,3516,163,387,550,106,564,670,592,198,1818
19/6/2021,Selangor,5768,2210,5441,200,221,421,79,232,311,1358,473,2619
19/6/2021,Terengganu,1407,641,1367,5,12,17,6,24,30,113,26,666
19/6/2021,W.P. Kuala Lumpur,4198,1140,4013,17,73,90,7,99,106,820,88,1819
19/6/2021,W.P. Labuan,122,72,99,2,6,8,0,0,0,75,4,69
19/6/2021,W.P. Putrajaya,397,31,377,1,2,3,4,3,7,14,3,244
20/6/2021,Johor,5160,1485,4998,111,117,228,81,94,175,945,195,2947
20/6/2021,Kedah,2755,661,2639,2,34,36,0,36,36,337,6,1541
20/6/2021,Kelantan,2743,622,2547,7,63,70,2,67,69,446,20,1384
20/6/2021,Melaka,1101,290,1009,9,28,37,11,27,38,317,11,632
20/6/2021,Negeri Sembilan,1431,1084,1362,8,118,126,2,84,86,830,15,496
20/6/2021,Pahang,2250,842,2175,9,19,28,6,24,30,168,18,986
20/6/2021,Perak,2728,448,2635,3,21,24,1,12,13,133,11,1568
20/6/2021,Perlis,487,87,471,8,4,12,1,2,3,22,11,254
20/6/2021,Pulau Pinang,1292,319,1232,0,25,25,0,14,14,126,0,620
20/6/2021,Sabah,3120,850,2954,13,42,55,13,39,52,403,65,1471
20/6/2021,Sarawak,3699,1001,3516,132,308,440,127,427,554,578,183,1796
20/6/2021,Selangor,5768,2250,5441,125,292,417,81,228,309,1400,480,2558
20/6/2021,Terengganu,1407,641,1367,7,17,24,5,15,20,108,21,717
20/6/2021,W.P. Kuala Lumpur,4198,1140,4013,5,118,123,9,77,86,799,86,1723
20/6/2021,W.P. Labuan,122,72,99,0,0,0,0,10,10,63,4,66
20/6/2021,W.P. Putrajaya,397,25,377,1,3,4,0,4,4,13,4,213
21/6/2021,Johor,5160,1485,4998,112,120,232,94,105,199,935,209,2958
21/6/2021,Kedah,2755,661,2639,3,25,28,0,24,24,335,5,1561
21/6/2021,Kelantan,2743,622,2547,7,39,46,10,78,88,403,17,1371
21/6/2021,Melaka,1101,290,1009,3,27,30,7,23,30,318,7,633
21/6/2021,Negeri Sembilan,1431,1084,1362,10,131,141,9,93,102,832,16,501
21/6/2021,Pahang,2250,842,2175,2,34,36,6,30,36,169,16,972
21/6/2021,Perak,2728,448,2635,0,18,18,1,27,28,121,9,1645
21/6/2021,Perlis,487,87,471,5,0,5,0,3,3,19,12,250
21/6/2021,Pulau Pinang,1292,319,1232,0,12,12,0,22,22,115,0,640
21/6/2021,Sabah,3120,850,2954,18,39,57,20,32,52,402,62,1528
21/6/2021,Sarawak,3699,1001,3516,130,433,563,84,365,449,586,189,1847
21/6/2021,Selangor,5768,2250,5441,150,248,398,107,205,312,1415,492,2714
21/6/2021,Terengganu,1407,641,1367,8,12,20,5,26,31,99,30,733
21/6/2021,W.P. Kuala Lumpur,4198,1112,4013,10,87,97,5,68,73,828,78,1804
21/6/2021,W.P. Labuan,122,72,99,0,0,0,0,14,14,58,5,67
21/6/2021,W.P. Putrajaya,397,25,377,1,4,5,2,0,2,17,3,229
22/6/2021,Johor,5160,1485,4998,146,109,255,110,113,223,923,256,2976
22/6/2021,Kedah,2755,661,2639,2,37,39,0,37,37,335,2,1274
22/6/2021,Kelantan,2743,622,2547,4,47,51,6,56,62,387,14,1401
22/6/2021,Melaka,1101,290,1009,3,52,55,7,34,41,332,11,637
22/6/2021,Negeri Sembilan,1431,1084,1362,2,122,124,7,103,110,808,16,526
22/6/2021,Pahang,2250,842,2175,9,32,41,4,11,15,189,21,1000
22/6/2021,Perak,2728,448,2635,0,26,26,1,17,18,131,9,1694
22/6/2021,Perlis,487,87,471,9,2,11,1,1,2,18,12,258
22/6/2021,Pulau Pinang,1292,319,1232,0,17,17,0,13,13,118,0,668
22/6/2021,Sabah,3120,850,2954,29,47,76,17,41,58,382,65,1515
22/6/2021,Sarawak,3699,1001,3516,198,472,670,80,578,658,573,192,1887
22/6/2021,Selangor,5773,2262,5446,94,327,421,88,233,321,1422,466,2733
22/6/2021,Terengganu,1407,641,1367,9,5,14,9,6,15,98,31,814
22/6/2021,W.P. Kuala Lumpur,4436,1135,4231,8,123,131,4,65,69,892,75,1778
22/6/2021,W.P. Labuan,122,72,99,3,11,14,0,3,3,54,8,69
22/6/2021,W.P. Putrajaya,397,25,377,0,4,4,0,1,1,20,3,232
23/6/2021,Johor,5160,1485,4998,155,112,267,103,139,242,876,239,2962
23/6/2021,Kedah,2755,661,2639,0,30,30,0,33,33,315,1,1606
23/6/2021,Kelantan,2743,622,2547,8,41,49,4,68,72,360,18,1370
23/6/2021,Melaka,1101,290,1009,6,33,39,8,38,46,365,9,599
23/6/2021,Negeri Sembilan,1431,1084,1362,2,138,140,4,100,104,819,12,469
23/6/2021,Pahang,2250,842,2175,25,50,75,6,7,13,213,17,1025
23/6/2021,Perak,2728,448,2635,9,23,32,1,15,16,138,15,1743
23/6/2021,Perlis,487,87,471,16,1,17,2,2,4,17,19,260
23/6/2021,Pulau Pinang,1292,319,1232,0,16,16,0,18,18,116,0,683
23/6/2021,Sabah,3120,850,2954,18,38,56,17,43,60,370,59,1575
23/6/2021,Sarawak,3699,1001,3516,167,462,629,102,553,655,538,190,2007
23/6/2021,Selangor,6168,2262,5841,151,273,424,100,281,381,1408,507,2677
23/6/2021,Terengganu,1407,641,1367,6,20,26,7,16,23,101,30,718
23/6/2021,W.P. Kuala Lumpur,4436,1157,4231,7,147,154,9,111,120,886,80,1807
23/6/2021,W.P. Labuan,122,72,99,3,11,14,1,1,2,74,10,58
23/6/2021,W.P. Putrajaya,397,25,377,0,4,4,0,1,1,20,3,231
24/6/2021,Johor,5160,1545,4998,137,123,260,117,127,244,864,227,2971
24/6/2021,Kedah,2755,661,2639,1,29,30,0,67,67,300,1,1578
24/6/2021,Kelantan,2743,592,2547,12,43,55,17,75,92,329,13,1344
24/6/2021,Melaka,1101,290,1009,6,25,31,5,33,38,357,10,576
24/6/2021,Negeri Sembilan,1431,1084,1362,8,158,166,5,100,105,844,15,478
24/6/2021,Pahang,2250,842,2175,8,41,49,4,28,32,239,50,942
24/6/2021,Perak,2728,448,2635,1,30,31,2,11,13,153,10,1782
24/6/2021,Perlis,487,87,471,8,5,13,2,4,6,18,17,244
24/6/2021,Pulau Pinang,1292,319,1239,0,20,20,0,14,14,119,0,715
24/6/2021,Sabah,3120,850,2954,15,43,58,14,37,51,370,58,1596
24/6/2021,Sarawak,3699,1001,3516,134,417,551,93,408,501,527,175,1967
24/6/2021,Selangor,6168,2286,5829,181,296,477,128,232,360,1457,479,2669
24/6/2021,Terengganu,1331,565,1291,5,3,8,7,9,16,92,28,734
24/6/2021,W.P. Kuala Lumpur,4436,1157,4231,10,127,137,2,90,92,914,99,1740
24/6/2021,W.P. Labuan,122,72,99,0,4,4,2,2,4,76,6,67
24/6/2021,W.P. Putrajaya,397,25,377,2,1,3,2,3,5,17,4,244
25/6/2021,Johor,5160,1545,4998,124,81,205,88,100,188,830,181,2946
25/6/2021,Kedah,2755,661,2639,2,35,37,0,26,26,296,2,1580
25/6/2021,Kelantan,2743,584,2599,13,32,45,12,56,68,306,13,1265
25/6/2021,Melaka,1101,290,1009,0,36,36,0,26,26,367,10,592
25/6/2021,Negeri Sembilan,1431,1084,1362,5,149,154,10,86,96,873,10,504
25/6/2021,Pahang,2250,842,2175,4,39,43,5,26,31,251,47,950
25/6/2021,Perak,2728,399,2635,0,19,19,0,13,13,155,11,1730
25/6/2021,Perlis,487,87,471,6,0,6,1,4,5,14,15,259
25/6/2021,Pulau Pinang,1292,319,1237,0,18,18,0,15,15,122,0,693
25/6/2021,Sabah,3120,850,2954,16,37,53,13,42,55,354,57,1575
25/6/2021,Sarawak,3699,1001,3516,112,440,552,77,629,706,533,160,1905
25/6/2021,Selangor,6568,2310,6224,185,250,435,142,203,345,1562,453,2584
25/6/2021,Terengganu,1331,565,1291,5,1,6,7,13,20,74,26,755
25/6/2021,W.P. Kuala Lumpur,4436,1157,4231,8,69,77,1,47,48,438,13,1077
25/6/2021,W.P. Labuan,122,72,99,3,0,3,1,0,1,71,8,71
25/6/2021,W.P. Putrajaya,397,25,377,3,6,9,4,5,9,18,4,244
26/6/2021,Johor,5160,1545,4998,110,79,189,97,113,210,784,189,3009
26/6/2021,Kedah,2755,661,2639,1,31,32,0,34,34,297,2,1573
26/6/2021,Kelantan,2743,584,2599,13,29,42,4,46,50,289,23,1275
26/6/2021,Melaka,1101,290,1009,6,36,42,2,48,50,355,14,553
26/6/2021,Negeri Sembilan,1431,1084,1362,2,134,136,6,194,200,874,6,449
26/6/2021,Pahang,2250,842,2175,3,41,44,3,20,23,268,42,990
26/6/2021,Perak,2728,399,2635,2,23,25,0,13,13,168,14,1606
26/6/2021,Perlis,487,87,471,3,4,7,0,2,2,16,14,255
26/6/2021,Pulau Pinang,1292,319,1237,0,21,21,0,21,21,112,0,659
26/6/2021,Sabah,3120,850,2954,13,55,68,11,37,48,370,49,1464
26/6/2021,Sarawak,3699,1001,3516,143,417,560,114,383,497,545,162,1900
26/6/2021,Selangor,6568,2310,6224,135,245,380,97,260,357,1484,412,2465
26/6/2021,Terengganu,1331,565,1291,6,15,21,10,13,23,82,22,9
26/6/2021,W.P. Kuala Lumpur,4436,1161,4231,12,146,158,3,80,83,976,101,1652
26/6/2021,W.P. Labuan,122,72,99,6,8,14,1,0,1,72,13,71
26/6/2021,W.P. Putrajaya,397,25,377,0,0,0,0,6,6,12,4,257
27/6/2021,Johor,5160,1545,4998,94,97,191,102,77,179,774,202,2974
27/6/2021,Kedah,2755,661,2639,4,29,33,1,9,10,324,4,1652
27/6/2021,Kelantan,2743,584,2599,4,28,32,3,45,48,269,24,1372
27/6/2021,Melaka,1101,290,1009,8,48,56,7,34,41,369,15,560
27/6/2021,Negeri Sembilan,1431,1084,1362,3,132,135,1,101,102,861,8,451
27/6/2021,Pahang,2250,842,2175,5,46,51,5,9,14,301,42,881
27/6/2021,Perak,2728,399,2635,1,23,24,0,18,18,170,13,1626
27/6/2021,Perlis,487,87,471,6,0,6,1,0,1,16,14,263
27/6/2021,Pulau Pinang,1292,319,1237,0,21,21,0,15,15,116,0,626
27/6/2021,Sabah,3120,850,2954,13,19,32,11,15,26,181,46,1233
27/6/2021,Sarawak,3699,1001,3516,143,284,427,75,340,415,539,170,1795
27/6/2021,Selangor,6568,2420,6166,152,289,441,70,201,271,1578,472,2502
27/6/2021,Terengganu,1331,565,1291,14,10,24,7,12,19,80,29,691
27/6/2021,W.P. Kuala Lumpur,4436,1161,4231,17,118,135,5,85,90,1005,93,1675
27/6/2021,W.P. Labuan,122,72,99,2,3,5,1,1,2,76,14,64
27/6/2021,W.P. Putrajaya,397,25,377,0,1,1,1,3,4,10,3,253
28/6/2021,Johor,5160,1545,4998,122,76,198,87,119,206,711,188,3041
28/6/2021,Kedah,2755,661,2639,1,25,26,0,39,39,309,1,1673
28/6/2021,Kelantan,2743,565,2599,4,54,58,9,40,49,280,19,1427
28/6/2021,Melaka,1101,290,1009,6,38,44,9,33,42,374,12,557
28/6/2021,Negeri Sembilan,1431,1084,1366,8,126,134,3,103,106,846,13,465
28/6/2021,Pahang,2250,842,2175,6,26,32,6,6,12,316,44,927
28/6/2021,Perak,2728,399,2635,0,24,24,0,19,19,169,17,1632
28/6/2021,Perlis,487,87,471,10,5,15,0,0,0,21,19,265
28/6/2021,Pulau Pinang,1292,319,1232,0,17,17,0,13,13,121,0,634
28/6/2021,Sabah,3120,850,2954,9,51,60,8,35,43,373,55,1368
28/6/2021,Sarawak,3699,1001,3516,158,408,566,75,504,579,535,195,1808
28/6/2021,Selangor,6568,2456,6166,98,295,393,159,203,362,1682,413,2266
28/6/2021,Terengganu,1331,565,1291,4,18,22,6,19,25,79,27,714
28/6/2021,W.P. Kuala Lumpur,4436,1192,4241,13,118,131,6,81,87,1038,98,1721
28/6/2021,W.P. Labuan,122,106,95,0,0,0,0,0,0,57,12,77
28/6/2021,W.P. Putrajaya,397,25,377,4,5,9,0,1,1,14,8,257
29/6/2021,Johor,5160,1545,4973,133,115,248,97,101,198,713,186,3085
29/6/2021,Kedah,2755,661,2639,3,45,48,0,30,30,320,3,1673
29/6/2021,Kelantan,2737,559,2593,13,41,54,9,44,53,278,23,1483
29/6/2021,Melaka,1101,290,987,8,32,40,5,32,37,374,15,546
29/6/2021,Negeri Sembilan,1431,1084,1366,4,129,133,5,110,115,827,7,518
29/6/2021,Pahang,2250,842,2175,6,34,40,4,16,20,353,50,913
29/6/2021,Perak,2728,399,2635,4,22,26,5,16,21,176,11,1691
29/6/2021,Perlis,487,87,471,3,0,3,0,3,3,18,13,265
29/6/2021,Pulau Pinang,1292,319,1232,0,28,28,0,16,16,124,0,730
29/6/2021,Sabah,3120,850,2954,9,79,88,6,41,47,395,45,1528
29/6/2021,Sarawak,3699,1001,3516,145,275,420,103,587,690,508,171,1917
29/6/2021,Selangor,6568,2456,6166,130,295,425,79,248,327,1724,390,2461
29/6/2021,Terengganu,1481,565,1425,2,7,9,1,9,10,77,28,754
29/6/2021,W.P. Kuala Lumpur,4436,1192,4240,8,109,117,8,87,95,1055,83,1929
29/6/2021,W.P. Labuan,122,106,99,0,7,7,1,40,41,60,3,75
29/6/2021,W.P. Putrajaya,397,25,377,4,5,9,0,3,3,12,8,256
30/6/2021,Johor,5160,1545,4973,122,103,225,95,77,172,573,152,2400
30/6/2021,Kedah,2755,661,2639,1,44,45,0,35,35,324,2,1685
30/6/2021,Kelantan,2737,559,2593,10,49,59,15,46,61,283,19,1483
30/6/2021,Melaka,1101,290,987,10,41,51,10,34,44,381,15,546
30/6/2021,Negeri Sembilan,1431,1084,1366,8,129,137,11,94,105,843,10,498
30/6/2021,Pahang,2250,842,2175,11,90,101,9,32,41,391,46,955
30/6/2021,Perak,2728,399,2635,0,11,11,0,21,21,164,9,1727
30/6/2021,Perlis,487,87,471,4,5,9,0,1,1,22,12,256
30/6/2021,Pulau Pinang,1292,319,1232,0,28,28,0,7,7,144,0,721
30/6/2021,Sabah,3120,834,2954,23,41,64,16,42,58,374,52,1590
30/6/2021,Sarawak,3699,1001,3516,86,174,260,90,400,490,496,172,1914
30/6/2021,Selangor,6568,2458,6164,118,301,419,73,267,340,1753,389,2435
30/6/2021,Terengganu,1481,565,1425,4,4,8,17,37,54,43,11,791
30/6/2021,W.P. Kuala Lumpur,4436,1216,4240,18,115,133,9,103,112,1065,86,1869
30/6/2021,W.P. Labuan,122,106,99,0,0,0,0,37,37,63,3,74
30/6/2021,W.P. Putrajaya,397,25,377,2,4,6,3,3,6,13,7,269
1/7/2021,Johor,5090,1535,4903,178,131,309,130,117,247,732,233,3051
1/7/2021,Kedah,2755,661,2639,1,70,71,0,32,32,338,2,1650
1/7/2021,Kelantan,2737,559,2593,13,59,72,14,49,63,297,18,1439
1/7/2021,Melaka,1101,290,987,18,56,74,10,40,50,397,23,579
1/7/2021,Negeri Sembilan,1431,1084,1366,6,147,153,4,96,100,861,12,456
1/7/2021,Pahang,2250,842,2175,9,66,75,13,35,48,395,38,956
1/7/2021,Perak,2728,399,2635,0,19,19,1,24,25,148,8,1731
1/7/2021,Perlis,487,87,471,4,1,5,2,0,2,23,15,233
1/7/2021,Pulau Pinang,1292,319,1232,0,32,32,0,17,17,149,0,709
1/7/2021,Sabah,3120,834,2954,7,29,36,15,45,60,337,45,1564
1/7/2021,Sarawak,3699,1001,3516,105,287,392,79,458,537,483,160,1794
1/7/2021,Selangor,6568,2499,6164,126,335,461,92,287,379,1770,336,2487
1/7/2021,Terengganu,1481,565,1425,3,6,9,5,4,9,44,9,785
1/7/2021,W.P. Kuala Lumpur,4436,1216,4240,18,113,131,6,104,110,1077,82,1833
1/7/2021,W.P. Labuan,122,106,99,4,29,33,4,30,34,62,4,82
1/7/2021,W.P. Putrajaya,397,25,377,1,5,6,4,4,8,14,4,286
2/7/2021,Johor,5160,1545,4973,117,112,229,101,76,177,750,189,3036
2/7/2021,Kedah,2755,661,2639,1,60,61,1,31,32,356,3,1563
2/7/2021,Kelantan,2737,559,2593,8,27,35,10,35,45,286,16,1333
2/7/2021,Melaka,1101,290,987,7,26,33,8,28,36,406,22,584
2/7/2021,Negeri Sembilan,1431,1084,1366,10,163,173,3,105,108,881,16,538
2/7/2021,Pahang,2250,842,2175,11,61,72,17,52,69,425,29,1006
2/7/2021,Perak,2728,399,2653,1,21,22,0,30,30,136,7,1728
2/7/2021,Perlis,487,87,471,3,0,3,0,1,1,22,12,228
2/7/2021,Pulau Pinang,1304,258,1244,0,32,32,0,15,15,172,0,749
2/7/2021,Sabah,3120,834,2954,12,33,45,10,32,42,337,45,1461
2/7/2021,Sarawak,3699,1001,3516,106,241,347,88,479,567,474,138,1783
2/7/2021,Selangor,6568,2538,6164,131,440,571,103,322,425,1886,386,2421
2/7/2021,Terengganu,1481,565,1425,5,1,6,2,3,5,42,12,711
2/7/2021,W.P. Kuala Lumpur,4436,1235,4240,16,159,175,10,104,114,1115,72,1815
2/7/2021,W.P. Labuan,122,106,99,0,0,0,1,0,1,58,3,69
2/7/2021,W.P. Putrajaya,397,26,377,4,8,12,0,2,2,20,6,289
3/7/2021,Johor,5160,1545,4973,140,111,251,88,94,182,743,185,2926
3/7/2021,Kedah,2755,661,2639,0,45,45,0,28,28,373,1,1575
3/7/2021,Kelantan,2737,541,2593,11,44,55,6,39,45,284,20,1289
3/7/2021,Melaka,1101,290,987,9,26,35,9,28,37,406,20,587
3/7/2021,Negeri Sembilan,1431,1084,1366,3,142,145,7,117,124,887,12,500
3/7/2021,Pahang,2250,842,2175,10,59,69,3,34,37,441,36,867
3/7/2021,Perak,2728,399,2645,2,26,28,1,14,15,145,23,1619
3/7/2021,Perlis,487,87,471,6,3,9,0,1,1,24,15,236
3/7/2021,Pulau Pinang,1304,258,1244,0,28,28,0,23,23,170,0,709
3/7/2021,Sabah,3120,834,2954,11,34,45,11,35,46,328,49,1436
3/7/2021,Sarawak,3699,1001,3516,81,323,404,120,457,577,469,138,1634
3/7/2021,Selangor,6568,2651,6164,158,406,564,157,306,463,2013,353,2370
3/7/2021,Terengganu,1481,565,1425,2,7,9,5,5,10,44,10,803
3/7/2021,W.P. Kuala Lumpur,4436,1260,4240,8,112,120,8,93,101,1104,82,1720
3/7/2021,W.P. Labuan,122,106,99,0,0,0,1,3,4,53,2,69
3/7/2021,W.P. Putrajaya,397,35,377,4,10,14,0,5,5,25,10,286
4/7/2021,Johor,5160,1545,4973,112,59,171,61,62,123,742,220,3035
4/7/2021,Kedah,2755,661,2639,0,55,55,0,28,28,385,1,1698
4/7/2021,Kelantan,2737,541,2593,8,38,46,7,36,43,293,21,1433
4/7/2021,Melaka,1101,290,987,4,40,44,11,24,35,414,14,583
4/7/2021,Negeri Sembilan,1745,1084,1661,4,150,154,5,90,95,914,11,490
4/7/2021,Pahang,2250,842,2175,6,28,34,4,27,31,454,38,868
4/7/2021,Perak,2728,399,2645,1,19,20,0,22,22,134,18,1602
4/7/2021,Perlis,487,87,471,6,0,6,0,3,3,21,18,250
4/7/2021,Pulau Pinang,1304,258,1244,0,27,27,0,22,22,180,0,702
4/7/2021,Sabah,3120,834,2954,27,55,82,13,32,45,342,61,1519
4/7/2021,Sarawak,3699,1001,3516,87,188,275,86,324,410,440,131,1739
4/7/2021,Selangor,6568,2704,6164,101,428,529,97,249,346,2164,348,2332
4/7/2021,Terengganu,1481,565,1425,5,17,22,5,5,10,56,10,772
4/7/2021,W.P. Kuala Lumpur,4436,1267,4237,13,140,153,5,86,91,1140,77,1676
4/7/2021,W.P. Labuan,122,106,99,7,6,13,0,7,7,51,9,70
4/7/2021,W.P. Putrajaya,397,41,377,5,9,14,3,5,8,29,12,242
5/7/2021,Johor,5160,1545,4973,119,95,214,86,101,187,730,229,3043
5/7/2021,Kedah,2755,661,2639,3,64,67,0,24,24,404,4,1641
5/7/2021,Kelantan,2737,541,2593,7,34,41,13,39,52,288,16,1475
5/7/2021,Melaka,1101,444,987,3,54,57,5,33,38,416,12,615
5/7/2021,Negeri Sembilan,1745,1084,1658,4,112,116,5,101,106,898,10,470
5/7/2021,Pahang,2250,842,2175,7,39,46,7,56,63,429,32,920
5/7/2021,Perak,2728,399,2645,2,30,32,0,14,14,153,21,1651
5/7/2021,Perlis,487,87,471,6,0,6,1,2,3,19,18,268
5/7/2021,Pulau Pinang,1304,258,1244,0,31,31,0,19,19,189,0,743
5/7/2021,Sabah,3120,834,2954,20,37,57,11,27,38,349,69,1575
5/7/2021,Sarawak,3699,1001,3516,97,245,342,65,320,385,444,143,1682
5/7/2021,Selangor,6568,2731,6164,104,353,457,89,267,356,2209,343,2362
5/7/2021,Terengganu,1481,565,1425,0,12,12,6,1,7,67,4,855
5/7/2021,W.P. Kuala Lumpur,4436,1278,4237,10,124,134,5,100,105,1133,74,1635
5/7/2021,W.P. Labuan,122,106,99,4,5,9,1,10,11,45,12,72
5/7/2021,W.P. Putrajaya,397,41,377,5,9,14,3,5,8,29,12,273
6/7/2021,Johor,5160,1545,4973,158,117,275,114,101,215,729,278,3069
6/7/2021,Kedah,2755,661,2639,3,81,84,0,22,22,438,5,1660
6/7/2021,Kelantan,2737,541,2593,7,34,41,7,38,45,281,15,1523
6/7/2021,Melaka,1101,444,987,3,37,40,5,34,39,419,10,599
6/7/2021,Negeri Sembilan,1745,1084,1658,4,141,145,3,127,130,861,7,512
6/7/2021,Pahang,2250,842,2175,9,48,57,5,31,36,444,50,880
6/7/2021,Perak,2728,399,2645,1,32,33,3,20,23,165,16,1680
6/7/2021,Perlis,487,87,471,6,0,6,8,3,11,16,10,293
6/7/2021,Pulau Pinang,1304,244,1244,0,26,26,0,20,20,183,0,756
6/7/2021,Sabah,3120,834,2954,13,30,43,17,29,46,336,59,1559
6/7/2021,Sarawak,3699,1001,3516,103,342,445,71,326,397,444,156,1672
6/7/2021,Selangor,6568,2813,6164,125,361,486,77,273,350,2310,307,2370
6/7/2021,Terengganu,1481,565,1425,5,7,12,0,7,7,67,9,879
6/7/2021,W.P. Kuala Lumpur,4436,1313,4237,15,142,157,7,126,133,1188,72,1623
6/7/2021,W.P. Labuan,122,106,99,0,10,10,0,2,2,52,5,85
6/7/2021,W.P. Putrajaya,397,56,377,3,9,12,1,3,4,38,11,284
7/7/2021,Johor,5160,1521,4973,122,88,210,120,110,230,722,237,3047
7/7/2021,Kedah,2755,601,2630,1,80,81,1,26,27,468,4,1641
7/7/2021,Kelantan,2737,541,2593,7,39,46,11,26,37,294,12,1517
7/7/2021,Melaka,1101,444,987,4,26,30,2,37,39,406,14,609
7/7/2021,Negeri Sembilan,1745,1084,1658,5,176,181,6,113,119,901,13,501
7/7/2021,Pahang,2250,842,2175,36,45,81,6,38,44,428,39,898
7/7/2021,Perak,2728,399,2645,0,22,22,1,18,19,165,19,1737
7/7/2021,Perlis,487,87,471,3,4,7,0,5,5,15,6,276
7/7/2021,Pulau Pinang,1304,244,1244,0,37,37,0,21,21,198,0,717
7/7/2021,Sabah,3120,834,2954,11,50,61,15,33,48,350,51,1561
7/7/2021,Sarawak,3699,1001,3516,105,228,333,80,285,365,430,103,1760
7/7/2021,Selangor,6568,2902,6164,116,397,513,93,329,422,2353,369,2325
7/7/2021,Terengganu,1481,565,1425,5,14,19,7,6,13,75,7,814
7/7/2021,W.P. Kuala Lumpur,4436,1343,4237,9,185,194,5,121,126,1224,63,1619
7/7/2021,W.P. Labuan,122,106,99,0,4,4,0,4,4,52,5,88
7/7/2021,W.P. Putrajaya,397,56,377,9,11,20,9,7,16,42,11,281
8/7/2021,Johor,5160,1521,4973,159,132,291,122,102,224,731,255,3017
8/7/2021,Kedah,2755,601,2630,4,69,73,0,48,48,434,6,1616
8/7/2021,Kelantan,2737,541,2593,8,38,46,10,59,69,270,11,1482
8/7/2021,Melaka,1101,444,987,15,40,55,5,28,33,392,24,630
8/7/2021,Negeri Sembilan,1745,1084,1658,4,140,144,8,121,129,882,9,493
8/7/2021,Pahang,2250,842,2175,19,32,51,10,44,54,429,42,1001
8/7/2021,Perak,2728,399,2645,4,36,40,0,18,18,185,21,1696
8/7/2021,Perlis,487,87,471,9,0,9,1,3,4,12,13,274
8/7/2021,Pulau Pinang,1304,244,1244,0,34,34,0,24,24,197,0,708
8/7/2021,Sabah,3120,834,2954,12,31,43,16,43,59,326,47,1583
8/7/2021,Sarawak,3699,1001,3516,92,183,275,118,380,498,427,135,1790
8/7/2021,Selangor,6568,2929,6164,102,470,572,82,381,463,2420,327,2157
8/7/2021,Terengganu,1481,565,1425,8,9,17,4,4,8,80,10,805
8/7/2021,W.P. Kuala Lumpur,4436,1397,4237,14,181,195,7,120,127,1270,64,1639
8/7/2021,W.P. Labuan,122,106,99,8,0,8,1,2,3,50,12,71
8/7/2021,W.P. Putrajaya,397,76,377,1,29,30,6,8,14,66,10,286
9/7/2021,Johor,5160,1521,4973,136,154,290,85,102,187,757,242,2855
9/7/2021,Kedah,2755,601,2630,8,77,85,1,41,42,453,9,1535
9/7/2021,Kelantan,2737,513,2593,10,47,57,12,52,64,267,9,1381
9/7/2021,Melaka,1101,444,987,8,42,50,7,29,36,405,23,607
9/7/2021,Negeri Sembilan,1745,1084,1658,3,119,122,1,131,132,833,11,567
9/7/2021,Pahang,2250,842,2175,9,31,40,6,46,52,427,46,899
9/7/2021,Perak,2728,399,2645,1,44,45,0,13,13,206,18,1697
